NO_OF_SAMPLES	129
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:15:04	710.78465524
FIRST_SAMPLE	119
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
141	1.40000	0.283255	0.355994	2.000248	0.114372	0.150351	-0.062680	0.000000	0.000000	0.000000	
142	1.41000	0.373925	0.379153	1.735047	0.132071	0.168731	-0.053642	0.000000	0.000000	0.000000	
143	1.42000	0.283244	0.493377	2.708915	0.142429	0.141411	-0.081044	0.000000	0.000000	0.000000	
144	1.43000	0.147208	0.492256	2.533140	0.087621	0.149797	-0.053219	0.000000	0.000000	0.000000	
145	1.44000	0.259687	0.493254	2.179868	0.132803	0.204776	-0.094802	0.000000	0.000000	0.000000	
146	1.45000	0.328564	0.401872	2.001300	0.132199	0.177668	-0.053602	0.000000	0.000000	0.000000	
147	1.46000	0.328546	0.402039	2.178296	0.141475	0.177736	-0.062813	0.000000	0.000000	0.000000	
148	1.47000	0.328415	0.424397	2.091830	0.096235	0.195521	-0.076495	0.000000	0.000000	0.000000	
149	1.48000	0.237328	0.379147	1.999744	0.141764	0.159594	-0.081025	0.000000	0.000000	0.000000	
150	1.49000	0.260255	0.538457	2.001567	0.114442	0.159290	-0.053355	0.000000	0.000000	0.000000	
151	1.50000	0.351288	0.561777	2.178160	0.141705	0.150535	-0.048927	0.000000	0.000000	0.000000	
152	1.51000	0.351372	0.424445	2.090414	0.096435	0.159341	-0.071887	0.000000	0.000000	0.000000	
