NO_OF_SAMPLES	303
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
FIRST_SAMPLE	167
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
215	2.14000	2.633890	1.926955	2.015279	0.269790	0.399030	0.169821	0.000000	0.000000	0.000000	
216	2.15000	2.474979	1.971845	2.372430	0.242756	0.398552	0.160996	0.000000	0.000000	0.000000	
217	2.16000	2.634805	1.926505	2.283659	0.287983	0.417195	0.174415	0.000000	0.000000	0.000000	
218	2.17000	2.542047	2.018056	1.835569	0.260862	0.371609	0.170010	0.000000	0.000000	0.000000	
219	2.18000	2.611192	1.949648	2.104449	0.269826	0.417256	0.160661	0.000000	0.000000	0.000000	
220	2.19000	2.589666	1.880537	2.373908	0.251531	0.425793	0.188326	0.000000	0.000000	0.000000	
221	2.20000	2.566762	1.994430	2.372419	0.306343	0.389787	0.183765	0.000000	0.000000	0.000000	
222	2.21000	2.611922	1.971921	2.283699	0.269835	0.426089	0.179040	0.000000	0.000000	0.000000	
223	2.22000	2.564807	1.972744	1.925110	0.251786	0.371686	0.156188	0.000000	0.000000	0.000000	
224	2.23000	2.542459	1.881504	2.014887	0.251625	0.399008	0.147068	0.000000	0.000000	0.000000	
225	2.24000	2.497258	1.949149	1.746346	0.305947	0.426391	0.179296	0.000000	0.000000	0.000000	
226	2.25000	2.588937	1.994848	2.462385	0.233739	0.389428	0.169923	0.000000	0.000000	0.000000	
227	2.26000	2.611466	1.881308	2.283952	0.233594	0.362232	0.169929	0.000000	0.000000	0.000000	
228	2.27000	2.566387	1.949144	2.372902	0.260879	0.389569	0.174589	0.000000	0.000000	0.000000	
229	2.28000	2.610845	1.972519	2.015116	0.251716	0.389773	0.169862	0.000000	0.000000	0.000000	
230	2.29000	2.587439	1.950236	2.014633	0.233659	0.371702	0.142357	0.000000	0.000000	0.000000	
231	2.30000	2.543020	1.949271	2.104664	0.251595	0.426032	0.170008	0.000000	0.000000	0.000000	
232	2.31000	2.632755	2.018666	1.745643	0.297189	0.390475	0.146797	0.000000	0.000000	0.000000	
233	2.32000	2.543678	1.949160	2.372211	0.297192	0.417278	0.156236	0.000000	0.000000	0.000000	
234	2.33000	2.610359	1.972780	1.835969	0.260694	0.417355	0.156045	0.000000	0.000000	0.000000	
235	2.34000	2.541772	1.995637	1.924677	0.251792	0.399146	0.137825	0.000000	0.000000	0.000000	
236	2.35000	2.588203	1.995238	2.103999	0.269981	0.389924	0.160716	0.000000	0.000000	0.000000	
237	2.36000	2.497346	1.949243	2.104452	0.242641	0.380353	0.174745	0.000000	0.000000	0.000000	
238	2.37000	2.587912	1.927119	1.835646	0.296982	0.417617	0.151521	0.000000	0.000000	0.000000	
239	2.38000	2.542346	1.995167	1.835454	0.288054	0.380896	0.170014	0.000000	0.000000	0.000000	
