NO_OF_SAMPLES	303
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
FIRST_SAMPLE	167
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
210	2.09000	-5.240579	-90.605945	265.642127	-21.149958	27.612293	8.598760	-103.296617	-66.324098	0.000000	
211	2.10000	-4.628275	-89.961946	260.554227	-20.813250	26.855874	8.736907	-102.503066	-66.416421	0.000000	
212	2.11000	-4.698090	-90.002923	254.660292	-20.360591	26.135895	8.902811	-102.033553	-66.156613	0.000000	
213	2.12000	-3.584452	-89.017942	253.678527	-20.232260	25.830401	8.984886	-101.401884	-66.062300	0.000000	
214	2.13000	-2.628395	-88.400405	253.592155	-20.241485	25.704487	9.098977	-101.092966	-66.219892	0.000000	
215	2.14000	-2.738822	-89.541660	253.226908	-20.163300	25.659745	9.240529	-101.044163	-65.822800	0.000000	
216	2.15000	-2.919006	-89.795396	255.635356	-20.354192	25.938284	9.217419	-101.154586	-65.914344	0.000000	
217	2.16000	-3.167504	-90.186197	259.557508	-20.571878	26.388451	9.120562	-101.323828	-65.704293	0.000000	
218	2.17000	-5.170812	-90.966781	260.808782	-20.689547	26.846916	8.892706	-102.284335	-65.721359	0.000000	
219	2.18000	-7.653703	-91.746233	261.073079	-20.687285	27.152238	8.560002	-102.964173	-65.525469	0.000000	
220	2.19000	-10.936483	-92.365088	259.113229	-20.512360	27.440255	8.141166	-104.338800	-65.244763	0.000000	
