NO_OF_FRAMES	149
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-18, 15:16:24	790.93115550
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
13767	137.66000	167.809	397.123	1774.796	298.880	172.187	1487.395	334.508	77.351	1136.447	217.594	129.108	894.596	283.253	537.592	1468.243	347.030	633.851	1113.319	223.460	599.755	880.042	320.272	172.799	923.786	172.542	163.670	530.716	507.123	219.215	247.787	559.870	278.641	262.486	486.786	180.713	132.530	435.007	181.277	52.254	319.341	524.008	928.247	238.050	469.055	512.159	276.772	413.792	65.198	331.732	365.235	24.088	163.893	437.143	22.384	64.951	390.453	21.929
13768	137.67000	157.818	397.180	1774.966	290.175	172.774	1488.425	327.923	77.584	1137.716	210.479	128.735	895.466	273.309	538.214	1469.642	333.986	634.818	1113.633	208.923	600.596	881.574	309.593	172.771	925.616	154.265	164.911	534.712	481.495	218.742	242.366	535.981	278.102	254.580	456.248	179.586	128.336	400.672	179.035	50.837	310.858	524.358	928.654	235.497	469.145	511.958	276.912	413.787	65.281	331.835	365.037	23.781	163.847	437.133	22.540	64.885	390.454	21.924
13769	137.68000	147.060	397.046	1775.550	281.592	173.307	1489.224	321.177	77.987	1138.741	204.201	128.602	896.031	263.286	538.443	1470.512	321.115	635.849	1114.739	194.402	601.780	883.345	298.732	172.758	927.014	136.472	166.193	538.323	455.522	218.325	235.251	511.430	277.343	245.148	424.978	178.929	124.021	366.764	176.257	49.589	302.096	524.528	929.037	232.455	469.584	511.706	277.045	413.688	65.541	331.970	365.163	24.036	163.882	437.081	22.398	64.940	390.367	21.852
13770	137.69000	136.797	396.869	1775.968	273.014	173.934	1489.633	314.541	78.312	1139.818	197.621	128.056	896.345	253.745	538.907	1471.414	308.340	636.844	1115.245	179.954	602.727	884.835	288.141	172.678	927.885	119.472	167.873	541.730	428.815	218.031	227.602	486.479	276.723	234.437	393.009	178.495	118.321	331.029	174.866	47.351	293.637	525.271	929.136	229.852	469.824	511.371	277.203	413.501	65.738	331.948	365.028	23.966	163.890	437.146	22.433	64.955	390.219	21.929
13771	137.70000	126.838	396.669	1776.401	264.387	174.436	1489.688	307.958	78.962	1140.118	190.566	127.791	896.620	244.271	539.139	1471.998	295.805	637.639	1115.534	165.418	603.679	886.308	277.344	172.973	929.366	102.918	169.606	544.751	401.851	217.903	219.144	461.011	276.243	222.369	358.974	178.575	113.073	292.333	175.677	45.786	285.349	525.653	929.290	227.376	470.012	511.194	276.995	413.143	65.421	331.874	364.684	23.860	163.859	437.108	22.490	64.911	390.261	21.859
13772	137.71000	116.836	396.154	1776.510	255.773	175.042	1490.075	300.727	79.498	1140.467	183.366	127.189	897.015	234.664	539.722	1472.858	282.870	638.718	1116.113	150.918	604.497	887.864	266.195	173.249	930.081	86.718	171.523	547.528	374.027	217.973	209.923	433.997	274.944	209.354	323.819	178.938	107.514	252.294	177.736	44.911	277.552	525.753	929.341	224.803	470.374	511.182	277.045	412.971	65.480	332.132	364.736	24.091	163.866	437.102	22.457	64.844	390.092	21.910
13773	137.72000	107.040	395.555	1776.461	246.878	175.341	1489.907	293.775	79.843	1140.655	176.009	126.790	897.218	225.216	540.207	1473.434	270.240	639.807	1116.452	136.227	605.396	889.157	255.840	173.296	930.964	71.656	173.732	549.366	345.434	218.054	199.520	406.667	274.481	194.988	287.646	179.653	102.145	212.057	180.528	43.736	269.472	525.948	929.372	222.379	470.749	510.637	277.084	413.068	65.735	332.007	364.870	24.080	163.929	437.017	22.447	64.772	390.099	21.971
13774	137.73000	97.299	394.980	1776.516	238.211	175.767	1489.645	286.507	80.490	1140.545	169.038	126.160	897.049	215.912	540.632	1473.654	257.627	640.441	1116.182	121.823	606.169	890.512	245.145	173.457	931.654	56.788	176.037	551.183	316.083	218.326	188.698	377.630	273.889	180.346	252.253	180.406	95.804	172.469	182.928	42.263	260.056	525.702	928.924	219.696	471.247	510.299	277.100	412.983	65.714	332.205	365.006	24.267	163.818	437.110	22.435	64.678	390.082	22.024
13775	137.74000	88.105	394.586	1776.341	229.671	176.132	1489.563	278.934	80.871	1140.605	161.988	125.616	896.482	206.486	540.976	1473.789	245.286	641.268	1116.026	107.203	606.743	891.798	234.132	174.032	932.277	42.456	178.371	552.886	285.955	218.534	177.209	348.119	273.537	165.262	215.319	181.959	89.386	132.840	185.484	41.221	251.611	525.701	928.612	217.083	471.557	510.015	276.943	412.853	65.651	331.834	364.675	24.095	163.835	437.132	22.449	64.697	389.989	22.017
13776	137.75000	78.540	393.861	1776.074	220.801	176.458	1489.107	271.262	81.664	1140.481	154.772	125.146	895.522	197.070	541.224	1473.492	232.553	642.430	1116.276	92.840	607.234	892.768	223.899	174.330	932.397	29.239	180.934	553.489	254.998	219.220	165.799	316.952	273.240	149.731	178.809	183.715	82.306	93.368	188.161	39.884	244.350	526.509	927.850	214.321	471.959	509.664	276.989	412.929	65.734	331.841	364.872	24.068	163.847	437.256	22.420	64.762	389.959	21.970
13777	137.76000	68.842	393.232	1776.111	211.829	176.909	1488.285	263.557	82.028	1139.664	147.478	125.101	894.693	187.741	541.580	1473.513	219.976	642.960	1116.039	78.495	607.747	893.706	213.901	174.314	932.143	16.485	183.510	554.256	223.473	219.875	153.888	285.390	273.100	134.686	141.868	185.075	76.354	53.850	190.826	38.839	235.304	526.430	926.840	211.381	472.185	509.235	276.724	412.807	66.105	332.165	364.954	24.392	163.819	437.223	22.429	64.788	389.942	21.933
13778	137.77000	59.575	392.703	1775.676	202.917	177.234	1487.574	255.768	82.573	1138.964	139.693	124.792	894.063	178.023	541.816	1473.313	208.063	643.400	1115.129	64.207	608.012	894.653	203.765	174.446	932.095	4.457	185.971	553.722	190.952	220.698	142.313	252.428	273.111	119.528	104.735	186.985	69.418	14.639	193.715	37.850	226.755	526.280	926.305	208.327	472.308	508.805	276.769	412.667	66.278	331.818	364.658	24.329	163.892	437.191	22.423	64.734	389.852	21.924
13779	137.78000	50.099	391.706	1775.120	193.873	177.598	1486.872	247.462	83.351	1138.236	131.969	124.420	892.999	168.538	542.195	1473.010	195.598	644.354	1114.854	49.930	608.178	895.429	193.656	174.686	931.381	-6.832	188.420	553.294	158.211	221.738	130.517	218.442	273.623	105.063	67.777	188.810	62.914	-24.285	196.504	37.419	218.947	526.922	926.077	205.446	472.502	508.434	276.555	412.687	66.420	332.083	364.691	24.408	163.843	437.169	22.432	64.660	389.842	21.976
13780	137.79000	40.646	391.213	1774.719	184.734	177.812	1485.769	239.079	83.937	1137.359	124.019	124.682	891.756	159.028	542.294	1472.002	183.045	644.891	1114.115	35.986	608.318	895.943	184.032	174.739	930.325	-17.345	190.426	552.124	125.106	222.669	120.284	183.944	274.235	91.041	29.653	191.100	58.078	-63.694	199.510	37.593	210.661	527.005	925.556	202.378	472.504	507.678	276.486	412.461	66.643	331.699	364.498	24.626	163.785	437.197	22.327	64.599	389.750	21.936
13781	137.80000	31.194	390.321	1773.990	175.407	178.035	1484.692	230.455	84.811	1136.377	116.112	124.713	890.567	149.437	542.525	1471.208	171.202	645.328	1113.473	21.855	608.188	896.624	174.359	175.105	929.040	-27.333	192.232	550.395	90.456	223.990	109.758	148.812	275.351	77.312	-8.395	193.391	53.475	-102.575	202.551	38.625	201.655	526.976	924.324	199.205	472.520	507.189	276.294	412.274	66.723	331.704	364.325	24.707	163.739	437.181	22.328	64.772	389.687	21.799
13782	137.81000	21.858	389.659	1773.010	166.108	178.385	1483.663	221.631	85.395	1135.218	108.271	124.971	888.673	139.738	542.532	1470.056	159.168	645.765	1112.122	7.905	607.936	896.835	164.126	175.141	927.778	-36.156	194.256	548.373	55.771	225.181	100.752	112.581	276.139	65.292	-45.954	195.372	49.380	-140.980	205.920	39.965	193.361	526.992	923.352	195.587	472.678	506.767	276.209	412.242	66.984	331.850	364.342	24.901	163.630	437.204	22.290	64.742	389.714	21.817
13783	137.82000	12.657	389.212	1771.906	156.587	178.395	1482.231	213.086	86.343	1134.118	100.413	125.439	886.827	130.119	542.809	1468.723	146.921	646.256	1111.174	-5.982	607.875	897.192	154.253	175.064	926.404	-44.302	195.930	545.297	20.686	226.195	92.453	75.551	277.065	54.639	-84.287	198.059	46.711	-179.291	209.309	42.015	184.592	526.859	922.460	191.919	472.824	506.418	276.145	412.136	67.078	331.773	364.242	25.138	163.587	437.257	22.308	64.519	389.722	21.699
13784	137.83000	3.156	388.463	1770.758	147.032	178.557	1480.652	203.931	87.039	1132.537	92.511	125.889	884.974	120.199	542.812	1467.747	135.061	646.626	1110.377	-19.488	607.601	897.300	144.199	175.140	924.720	-51.396	197.838	541.623	-14.525	226.890	85.094	38.789	277.566	44.563	-122.359	200.569	44.784	-217.357	212.968	45.466	175.452	527.056	920.955	187.922	473.075	506.125	276.073	411.991	67.341	331.856	364.332	25.513	163.467	437.439	22.326	64.740	389.638	21.659
13785	137.84000	-5.899	387.855	1769.404	137.196	178.413	1479.147	194.857	87.553	1130.587	84.470	126.154	882.652	110.262	542.709	1466.466	122.823	646.697	1108.880	-33.048	607.287	897.361	134.523	175.168	922.654	-57.877	199.560	537.871	-49.556	228.261	79.789	2.255	278.208	37.241	-159.734	203.445	44.275	-254.642	216.905	50.247	166.691	526.863	920.153	184.339	472.997	505.347	275.970	411.883	67.505	331.747	364.106	25.590	163.741	437.240	22.369	64.653	389.604	21.739
13786	137.85000	-15.697	387.218	1767.954	127.614	178.310	1477.494	185.721	88.330	1128.928	76.095	126.799	880.274	100.393	542.665	1464.845	111.385	646.861	1107.660	-46.387	606.776	897.327	124.523	175.337	920.573	-63.320	201.545	533.381	-83.856	228.894	76.566	-34.422	278.945	31.705	-196.940	206.532	45.240	-290.683	221.302	55.788	158.187	527.124	919.290	180.640	473.206	504.894	276.040	411.833	67.995	331.777	364.033	26.053	163.835	437.258	22.333	64.879	389.481	21.694
13787	137.86000	-24.947	386.690	1766.337	117.647	178.296	1475.536	176.458	88.928	1126.865	67.561	127.238	878.191	90.538	542.434	1463.220	99.450	647.185	1105.863	-59.461	606.285	896.822	114.638	175.351	918.435	-68.535	203.588	528.926	-116.758	230.354	74.123	-69.329	280.053	27.951	-231.968	209.437	47.046	-325.372	225.793	62.560	149.050	526.919	918.392	176.595	473.175	504.759	275.628	411.386	68.102	331.469	363.790	26.822	163.794	437.303	22.389	64.983	389.453	21.713
13788	137.87000	-35.033	385.870	1764.646	107.322	177.843	1473.612	167.123	89.372	1124.597	58.806	127.820	875.421	80.518	542.078	1461.270	87.820	647.187	1104.319	-72.517	605.614	896.443	104.456	175.709	915.855	-74.696	205.414	524.545	-148.855	232.075	73.655	-102.804	281.794	25.585	-265.469	212.698	49.627	-358.187	230.054	70.091	140.189	527.343	917.418	172.217	473.543	504.455	275.917	411.504	68.454	331.266	363.420	27.271	163.834	437.239	22.419	65.001	389.503	21.769
13789	137.88000	-44.497	385.059	1762.917	97.531	177.590	1471.442	157.603	89.680	1122.409	50.090	128.295	873.450	70.432	541.788	1459.375	76.614	647.198	1102.193	-85.404	605.012	895.939	94.354	175.843	913.381	-80.618	206.866	520.524	-178.364	234.492	74.494	-134.351	284.256	25.605	-297.015	216.504	55.355	-388.297	234.192	78.872	130.850	527.361	916.395	167.687	473.817	504.047	275.407	411.081	68.746	331.321	363.068	28.105	163.868	437.178	22.368	65.219	389.284	21.613
13790	137.89000	-54.161	384.460	1761.095	87.376	177.102	1469.170	147.802	90.074	1119.922	41.171	128.929	870.492	60.145	541.317	1457.498	65.258	647.074	1100.713	-97.991	604.190	895.071	83.830	176.186	910.542	-87.846	208.415	516.687	-205.345	237.162	76.438	-164.150	287.377	25.306	-325.421	220.455	61.164	-416.078	238.368	89.269	121.378	527.360	915.064	162.724	473.988	503.486	275.292	411.099	69.402	330.981	362.736	29.105	163.936	436.983	22.394	65.020	389.559	21.731
13791	137.90000	-63.839	383.740	1759.418	77.285	176.679	1466.774	137.937	90.137	1117.557	32.056	129.389	867.923	50.078	540.924	1455.423	53.719	647.101	1098.926	-110.635	603.442	894.492	73.502	176.362	907.978	-95.600	209.676	513.578	-229.861	240.485	78.974	-191.197	290.907	26.636	-351.992	224.334	68.204	-440.658	243.014	99.687	112.200	527.455	913.867	157.434	474.343	502.998	274.862	411.073	69.657	330.754	362.115	30.161	163.846	437.033	22.403	64.982	389.571	21.796
13792	137.91000	-73.529	382.944	1757.566	66.973	176.068	1464.250	128.057	90.323	1114.994	22.499	129.836	865.329	39.873	540.373	1453.588	42.431	646.727	1097.061	-122.945	602.591	893.483	63.308	176.688	904.988	-104.017	211.000	510.889	-252.037	243.616	81.269	-215.882	294.630	27.257	-374.915	228.422	73.828	-463.230	248.186	109.065	102.020	527.197	912.520	151.367	474.574	502.577	274.458	410.902	70.340	330.506	361.214	31.189	163.941	436.883	22.458	64.961	389.557	21.719
13793	137.92000	-83.512	382.126	1755.912	56.652	175.326	1461.912	118.013	90.321	1112.503	13.113	130.502	862.521	29.491	539.565	1451.573	31.078	646.582	1095.367	-134.992	601.635	892.629	52.514	176.905	902.356	-112.498	212.524	508.632	-271.559	246.872	82.998	-236.596	297.814	28.323	-395.309	232.529	78.043	-482.881	253.081	116.094	92.978	527.591	911.615	144.842	474.842	502.138	274.098	411.310	71.691	330.409	361.042	32.495	163.998	436.776	22.553	64.927	389.572	21.845
13794	137.93000	-93.393	381.148	1754.373	46.432	174.565	1459.625	107.671	90.478	1110.096	3.363	131.071	860.158	19.096	538.903	1449.855	19.813	645.979	1093.723	-146.746	600.576	891.454	42.023	177.233	899.677	-121.887	214.161	505.795	-289.041	250.185	84.023	-254.968	301.332	28.658	-413.265	236.654	80.846	-500.014	258.072	120.659	83.051	527.715	910.721	137.960	475.255	501.703	273.460	411.345	72.533	330.082	361.198	34.074	163.982	436.729	22.536	65.028	389.512	21.809
13795	137.94000	-103.490	380.205	1752.963	35.692	173.722	1457.268	97.031	90.309	1107.922	-6.497	131.689	857.405	8.762	538.232	1448.234	9.115	645.374	1092.240	-158.282	599.502	890.405	31.387	177.380	897.441	-131.855	215.704	503.991	-303.161	253.313	83.871	-269.898	304.777	28.521	-428.155	241.058	81.722	-513.831	262.572	123.335	73.204	527.867	910.046	130.792	475.546	501.475	272.556	411.514	73.820	329.784	361.425	36.030	164.060	436.763	22.487	64.941	389.536	21.791
13796	137.95000	-113.697	379.185	1751.611	25.211	172.589	1455.486	86.597	90.186	1105.302	-16.444	132.019	855.096	-1.876	537.324	1446.892	-1.930	644.747	1090.722	-169.574	598.536	889.473	20.415	177.093	895.448	-142.871	217.487	502.400	-314.848	256.811	82.521	-281.559	308.442	27.087	-439.592	245.028	80.840	-525.108	267.329	122.980	63.617	528.110	909.227	123.031	475.835	500.987	272.410	412.144	75.910	329.812	361.990	38.399	163.967	436.783	22.423	64.969	389.374	21.749
13797	137.96000	-123.987	378.122	1750.370	14.646	171.592	1453.671	75.765	90.477	1103.217	-26.523	132.597	853.018	-12.633	536.454	1445.739	-12.237	643.666	1089.426	-180.190	597.417	888.362	9.895	177.061	893.955	-154.569	219.171	501.714	-323.200	260.244	80.157	-289.702	311.734	24.751	-448.323	248.919	77.902	-533.827	271.576	119.563	53.105	528.044	908.065	115.345	476.366	500.382	271.217	413.086	77.877	329.764	363.142	41.269	163.934	436.912	22.430	64.858	389.237	21.802
13798	137.97000	-134.274	376.983	1749.606	4.067	170.397	1452.099	65.023	90.411	1101.474	-36.692	132.954	851.016	-23.508	535.289	1444.586	-23.019	642.823	1088.614	-190.672	596.291	887.683	-0.853	176.975	892.669	-167.267	221.007	500.693	-328.812	263.698	76.532	-294.364	314.905	22.076	-453.838	252.688	72.729	-539.692	275.366	113.663	42.457	527.927	907.024	107.060	476.915	500.233	269.877	413.894	80.065	329.318	363.732	44.753	163.794	437.102	22.259	64.997	389.033	21.621
13799	137.98000	-144.850	375.718	1748.837	-6.626	169.226	1450.927	54.016	90.450	1099.755	-47.187	133.650	848.746	-34.639	533.893	1443.890	-33.109	641.811	1088.106	-200.815	595.082	886.718	-11.519	177.016	891.289	-179.906	222.871	500.615	-332.392	267.177	72.327	-296.565	318.689	18.129	-457.111	256.275	66.632	-543.880	278.877	105.661	31.695	528.122	906.744	98.228	477.637	500.136	268.802	414.835	81.985	328.854	365.098	48.209	163.577	437.300	22.282	64.837	388.949	21.708
13800	137.99000	-155.569	374.368	1748.461	-17.428	167.669	1450.084	42.526	90.228	1098.473	-57.428	133.908	847.671	-45.947	532.565	1443.529	-43.569	640.650	1088.081	-210.546	593.983	886.273	-22.866	177.212	890.223	-193.455	224.775	500.151	-334.027	270.803	67.357	-295.830	320.593	14.192	-457.669	259.624	59.797	-545.673	282.493	96.356	21.258	528.218	906.515	89.236	478.489	500.615	266.830	416.505	84.838	328.492	366.108	52.457	163.306	437.449	22.242	64.839	388.713	21.676
13801	138.00000	-166.407	372.885	1747.981	-28.158	166.407	1449.005	31.913	90.079	1097.219	-68.221	134.155	845.978	-57.554	531.109	1443.778	-53.210	639.428	1087.844	-220.026	592.823	885.733	-35.387	177.420	889.670	-206.347	226.613	500.086	-333.367	274.324	63.312	-294.335	321.930	10.488	-457.055	263.580	51.473	-546.581	285.704	86.275	9.898	528.084	905.704	79.669	479.370	500.299	265.368	416.880	87.884	327.165	367.061	56.848	163.069	437.566	22.190	64.707	388.608	21.658
13802	138.01000	-177.400	371.278	1748.144	-39.051	164.882	1448.372	20.622	90.109	1096.206	-79.463	134.221	845.250	-69.183	529.708	1443.749	-63.089	638.220	1087.927	-229.238	591.579	885.160	-47.844	177.786	889.328	-219.293	228.864	499.544	-333.736	278.087	62.480	-294.429	323.248	12.972	-458.747	265.604	43.902	-553.764	291.370	72.508	-1.570	527.584	905.181	69.862	479.868	500.461	263.626	418.128	90.902	326.126	368.145	62.132	162.884	437.730	22.213	64.633	388.463	21.644
13803	138.02000	-188.615	369.412	1748.815	-50.073	163.157	1448.071	9.317	89.715	1095.774	-90.620	134.508	844.774	-80.629	528.118	1444.076	-72.476	636.600	1087.952	-238.012	590.524	884.806	-60.694	177.778	889.448	-230.515	230.293	500.598	-342.239	278.216	65.651	-297.168	323.328	18.123	-465.392	267.402	40.696	-561.074	291.833	61.941	-12.498	527.449	905.727	59.461	480.465	500.734	261.170	419.169	94.079	324.395	369.624	67.522	162.500	437.875	22.244	64.600	388.283	21.554
13804	138.03000	-199.707	367.530	1749.558	-61.005	161.672	1447.792	-2.161	89.523	1095.471	-101.950	134.851	844.020	-92.221	526.793	1445.343	-82.084	634.854	1088.812	-246.515	589.492	884.840	-73.218	177.770	891.040	-241.011	230.963	501.678	-352.000	278.672	65.550	-300.910	323.089	21.632	-471.596	270.033	38.952	-565.893	294.096	58.875	-24.248	526.933	906.435	48.143	481.351	501.519	258.446	421.396	98.605	322.440	370.778	74.366	162.391	437.906	22.210	64.431	388.229	21.540
13805	138.04000	-211.361	365.621	1751.372	-72.563	159.782	1448.491	-13.411	89.353	1095.208	-113.114	134.765	844.085	-104.123	525.068	1447.201	-91.608	633.197	1090.361	-254.572	588.308	885.323	-86.019	178.061	893.779	-252.112	231.247	503.365	-356.572	278.704	64.697	-302.797	322.377	23.082	-473.937	270.618	35.164	-570.058	303.955	52.679	-35.694	526.870	906.915	36.407	482.110	501.798	255.609	422.289	103.639	319.724	371.716	81.315	161.999	437.686	22.363	64.227	388.205	21.536
13806	138.05000	-223.114	363.227	1753.139	-84.053	158.257	1449.654	-25.212	88.952	1095.697	-124.730	134.483	845.144	-116.013	523.675	1449.206	-100.793	631.472	1092.353	-262.148	587.360	885.475	-98.536	177.970	896.311	-263.804	231.079	505.651	-357.286	278.587	63.939	-302.532	322.159	23.481	-475.277	272.698	30.235	-570.441	305.700	44.045	-46.896	526.960	907.766	23.560	483.184	502.399	251.921	424.378	109.073	316.204	372.739	89.294	161.562	437.577	22.632	64.098	388.190	21.551
13807	138.06000	-234.538	360.954	1754.942	-95.413	156.890	1450.544	-37.067	88.729	1097.017	-136.631	134.286	846.093	-127.859	522.049	1451.516	-109.858	629.714	1094.661	-269.668	586.280	886.340	-111.115	177.733	898.940	-276.092	231.267	508.201	-356.930	278.804	63.076	-302.930	321.496	23.816	-474.928	271.257	28.778	-571.244	304.037	36.993	-58.411	527.454	909.703	9.870	484.560	502.886	248.027	425.909	114.718	312.014	374.030	97.589	161.220	437.256	22.690	63.990	387.775	21.670
13808	138.07000	-246.127	358.526	1756.888	-107.199	155.240	1452.063	-48.866	88.387	1098.371	-148.156	134.146	847.245	-140.025	520.332	1454.507	-118.884	627.850	1097.666	-276.542	585.257	887.334	-123.516	177.317	901.954	-288.440	231.397	510.554	-358.569	278.503	63.675	-303.859	321.274	24.795	-475.490	269.407	28.274	-572.721	304.678	34.946	-71.078	527.164	910.797	-4.779	485.974	503.380	242.820	427.812	120.323	306.665	374.881	107.378	160.755	436.994	23.015	63.605	388.451	21.471
13809	138.08000	-257.718	356.015	1759.696	-119.115	153.619	1454.085	-60.949	87.972	1099.737	-160.630	133.588	848.960	-152.213	518.944	1457.713	-127.467	625.919	1100.586	-283.316	584.355	888.672	-135.411	177.036	905.223	-299.144	231.398	512.644	-360.587	277.979	63.530	-304.480	320.908	25.296	-475.850	267.345	26.984	-573.272	304.784	31.656	-83.961	526.626	912.003	-20.967	487.930	504.063	236.948	429.619	126.540	299.867	375.690	117.464	160.505	436.912	23.691	63.419	388.703	21.491
13810	138.09000	-269.513	353.234	1761.963	-131.225	152.368	1455.928	-72.727	87.080	1101.498	-172.526	133.120	851.116	-164.344	517.457	1460.901	-136.116	624.336	1104.097	-289.803	583.383	890.304	-146.677	176.587	907.506	-308.572	231.006	514.374	-360.626	278.074	63.059	-304.750	320.432	25.517	-475.965	266.312	26.526	-573.591	302.710	27.448	-96.501	526.082	913.584	-38.042	489.740	503.827	229.811	431.508	133.510	291.261	376.490	128.853	159.814	436.579	24.845	63.153	389.011	21.356
13811	138.10000	-280.981	350.590	1764.150	-143.267	151.090	1457.183	-84.700	86.365	1103.308	-184.617	132.970	852.465	-176.368	515.952	1464.202	-144.625	622.533	1107.167	-296.221	582.597	892.002	-158.620	176.015	910.228	-316.795	230.931	515.297	-361.217	278.485	63.382	-304.890	320.339	25.725	-476.296	266.688	26.714	-574.048	303.739	24.868	-108.624	525.880	915.349	-56.816	492.438	504.389	220.975	433.181	140.766	281.376	377.089	140.307	158.499	436.335	26.575	62.793	389.312	21.367
13812	138.11000	-292.288	347.879	1766.069	-155.851	149.857	1459.262	-96.843	85.176	1105.404	-197.850	132.637	855.181	-188.083	514.653	1467.134	-152.739	620.776	1110.519	-302.383	581.828	893.736	-170.409	175.619	912.590	-325.141	230.911	516.024	-362.451	279.181	63.626	-305.119	319.965	25.991	-476.725	267.180	27.097	-575.030	308.348	23.727	-120.870	525.340	916.857	-75.789	495.079	503.621	210.557	434.267	147.580	269.681	377.775	151.996	155.533	435.846	29.725	62.889	389.362	21.258
13813	138.12000	-303.752	345.301	1768.411	-168.667	148.399	1460.716	-109.042	84.014	1107.083	-210.127	132.433	856.709	-200.327	513.216	1470.360	-160.568	619.669	1114.171	-308.545	581.174	895.539	-181.511	174.966	914.063	-332.709	231.356	516.173	-363.376	279.545	63.817	-305.269	320.221	26.027	-477.160	267.496	27.394	-575.282	309.809	22.919	-132.734	524.581	917.990	-95.453	497.966	503.136	198.566	435.860	154.732	256.789	378.568	163.287	152.941	435.699	32.310	63.480	389.115	21.418
13814	138.13000	-314.738	342.676	1769.715	-181.217	147.267	1461.912	-120.776	82.447	1108.235	-223.124	131.915	858.678	-211.776	511.884	1472.695	-167.958	618.257	1117.201	-314.763	580.709	897.479	-193.265	173.908	916.503	-340.132	231.260	516.726	-363.707	280.022	63.884	-305.225	320.161	26.227	-477.175	267.593	27.437	-575.269	309.046	22.651	-143.948	523.772	918.587	-115.484	500.481	502.107	186.257	437.641	162.357	243.448	380.049	175.707	150.025	435.931	35.940	61.703	389.384	20.865
13815	138.14000	-325.590	340.307	1771.012	-193.684	146.249	1462.801	-133.033	81.048	1109.899	-236.461	131.493	860.621	-223.528	510.668	1474.765	-175.289	617.194	1120.230	-320.763	580.269	898.957	-204.230	173.287	918.139	-347.067	231.179	517.182	-363.967	280.117	63.991	-305.275	320.198	26.358	-477.028	267.818	27.332	-575.421	310.049	22.654	-155.604	522.933	919.614	-136.167	503.022	501.169	174.242	439.336	170.051	229.735	381.654	188.298	144.908	436.774	42.116	58.230	390.151	20.510
13816	138.15000	-336.378	337.996	1772.274	-206.423	145.156	1463.782	-145.837	79.259	1110.934	-249.783	131.117	861.811	-235.131	509.519	1476.866	-182.538	616.473	1122.537	-326.784	579.949	900.588	-215.055	172.508	919.549	-353.634	230.798	517.241	-364.233	280.227	64.092	-305.208	320.187	26.300	-477.323	267.924	27.635	-575.265	310.222	22.573	-166.081	521.880	919.546	-156.830	504.708	499.196	161.542	440.415	179.686	215.744	383.762	200.709	138.635	437.743	49.261	55.930	391.144	19.608
13817	138.16000	-347.100	335.978	1773.594	-219.023	144.004	1464.442	-158.027	77.534	1111.160	-263.110	130.758	863.221	-245.969	508.700	1478.015	-189.724	615.746	1124.645	-332.902	579.977	901.919	-225.777	171.858	921.348	-359.608	230.282	517.464	-364.002	280.123	64.008	-305.022	319.949	26.267	-477.187	267.868	27.461	-575.316	310.344	22.587	-177.011	521.402	918.871	-178.680	506.874	498.614	147.477	441.624	189.193	199.878	385.048	213.455	131.927	438.779	57.813	53.363	391.561	18.033
13818	138.17000	-357.912	333.891	1774.859	-231.202	143.287	1464.590	-170.838	75.863	1111.732	-277.128	130.228	864.884	-257.156	508.007	1479.276	-196.518	615.204	1126.606	-339.014	579.802	903.250	-235.662	171.135	923.256	-364.930	229.489	517.381	-364.042	280.119	63.954	-305.070	319.924	26.273	-477.306	267.794	27.517	-575.313	310.555	22.592	-187.689	520.641	917.975	-200.292	508.649	497.580	131.738	443.169	198.542	182.513	386.281	226.293	122.635	440.620	67.732	50.854	392.099	16.577
