NO_OF_SAMPLES	149
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:16:24	790.93115550
FIRST_SAMPLE	13727
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
13828	138.27000	-14.649741	-38.018513	641.301165	-43.033270	16.698403	0.554387	-25.262926	-65.254087	0.000000	
13829	138.28000	-14.489605	-37.560117	632.132672	-44.864724	16.531798	0.494795	-25.373860	-69.119146	0.000000	
13830	138.29000	-13.080781	-36.118471	622.445989	-46.776932	16.393297	0.406861	-25.635778	-73.352256	0.000000	
13831	138.30000	-9.986923	-34.147891	615.332267	-48.641995	16.121056	0.362820	-25.692164	-77.354858	0.000000	
13832	138.31000	-6.254537	-31.173381	610.711331	-50.596335	15.848047	0.410376	-25.686594	-81.333853	0.000000	
13833	138.32000	-3.205132	-27.697536	607.331251	-52.503525	15.601337	0.426834	-25.626409	-85.156128	0.000000	
13834	138.33000	-1.860410	-25.572544	602.348264	-54.441394	15.488361	0.476747	-25.740257	-89.216440	0.000000	
13835	138.34000	-2.086140	-24.431749	595.674712	-56.362839	15.509852	0.454560	-26.047614	-93.513147	0.000000	
13836	138.35000	-3.018786	-22.791362	587.764329	-58.374501	15.565954	0.410953	-26.427127	-98.300082	0.000000	
13837	138.36000	-4.746748	-20.628657	582.608404	-60.474341	15.719300	0.327264	-26.802397	-102.920036	0.000000	
13838	138.37000	-6.726506	-18.418831	578.515025	-62.463653	15.945698	0.119630	-27.243320	-107.238102	0.000000	
13839	138.38000	-8.480443	-15.773437	574.863523	-64.378197	16.118717	-0.175300	-27.592456	-111.433056	0.000000	
13840	138.39000	-8.664919	-13.511379	570.056564	-66.167844	16.213635	-0.422140	-27.977205	-115.668579	0.000000	
13841	138.40000	-7.117362	-11.384625	565.517541	-68.076426	16.128661	-0.533250	-28.161421	-120.120156	0.000000	
13842	138.41000	-5.980491	-8.093098	564.795827	-69.889790	16.133670	-0.753773	-28.287832	-123.720284	0.000000	
13843	138.42000	-5.456045	-5.079017	564.964689	-71.902102	16.190548	-0.996389	-28.417801	-127.461988	0.000000	
