NO_OF_SAMPLES	149
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:16:24	790.93115550
FIRST_SAMPLE	13727
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
13793	137.92000	1.119755	0.403926	3.725098	0.320073	0.270085	0.132170	0.000000	0.000000	0.000000	
13794	137.93000	1.143102	0.357468	3.987787	0.346996	0.306569	0.150649	0.000000	0.000000	0.000000	
13795	137.94000	1.116842	0.337114	3.200183	0.302126	0.270144	0.122977	0.000000	0.000000	0.000000	
13796	137.95000	1.074279	0.403938	3.724284	0.320021	0.288307	0.132250	0.000000	0.000000	0.000000	
13797	137.96000	1.098690	0.403108	4.075429	0.310742	0.269881	0.136721	0.000000	0.000000	0.000000	
13798	137.97000	1.052000	0.449710	3.723982	0.329259	0.261007	0.132175	0.000000	0.000000	0.000000	
13799	137.98000	1.096236	0.450024	3.461770	0.302110	0.270117	0.118453	0.000000	0.000000	0.000000	
13800	137.99000	1.052180	0.358461	3.899866	0.310907	0.269973	0.127493	0.000000	0.000000	0.000000	
13801	138.00000	1.140532	0.335802	3.462763	0.301709	0.315585	0.136948	0.000000	0.000000	0.000000	
13802	138.01000	1.233277	0.449143	3.638204	0.320265	0.270272	0.118421	0.000000	0.000000	0.000000	
13803	138.02000	1.072475	0.336383	3.461964	0.320031	0.297449	0.136863	0.000000	0.000000	0.000000	
13804	138.03000	1.095936	0.449739	3.460415	0.356576	0.316027	0.132451	0.000000	0.000000	0.000000	
13805	138.04000	1.097029	0.449716	3.636975	0.320215	0.261017	0.127588	0.000000	0.000000	0.000000	
13806	138.05000	1.074327	0.449588	3.637664	0.283641	0.251536	0.136764	0.000000	0.000000	0.000000	
13807	138.06000	1.052479	0.403852	3.899728	0.319984	0.260852	0.136705	0.000000	0.000000	0.000000	
13808	138.07000	1.073319	0.404975	3.461446	0.302292	0.270250	0.099991	0.000000	0.000000	0.000000	
13809	138.08000	1.187694	0.426905	3.637870	0.347601	0.252140	0.127517	0.000000	0.000000	0.000000	
13810	138.09000	1.096321	0.359130	3.637263	0.347505	0.261176	0.132088	0.000000	0.000000	0.000000	
13811	138.10000	1.187762	0.403587	3.724494	0.356553	0.306949	0.123114	0.000000	0.000000	0.000000	
13812	138.11000	1.119071	0.404584	3.549443	0.320400	0.270312	0.109179	0.000000	0.000000	0.000000	
13813	138.12000	1.188025	0.426362	3.725567	0.329200	0.270186	0.132191	0.000000	0.000000	0.000000	
13814	138.13000	0.982891	0.359542	3.636616	0.311094	0.251766	0.127453	0.000000	0.000000	0.000000	
13815	138.14000	0.959238	0.314308	3.547601	0.356604	0.297723	0.127609	0.000000	0.000000	0.000000	
13816	138.15000	1.051609	0.449923	3.636057	0.329369	0.270223	0.123022	0.000000	0.000000	0.000000	
13817	138.16000	1.006192	0.473537	3.548717	0.320523	0.215467	0.118217	0.000000	0.000000	0.000000	
13818	138.17000	1.051722	0.426683	3.723222	0.329202	0.306684	0.123145	0.000000	0.000000	0.000000	
13819	138.18000	1.004208	0.360008	3.372677	0.356776	0.288708	0.123041	0.000000	0.000000	0.000000	
13820	138.19000	1.051992	0.358302	3.899011	0.347227	0.297539	0.136811	0.000000	0.000000	0.000000	
13821	138.20000	1.187077	0.450005	3.461858	0.347830	0.270576	0.109234	0.000000	0.000000	0.000000	
13822	138.21000	1.005689	0.359997	3.636211	0.356882	0.233951	0.118154	0.000000	0.000000	0.000000	
13823	138.22000	1.051794	0.450307	3.635962	0.329626	0.252128	0.104527	0.000000	0.000000	0.000000	
13824	138.23000	1.008308	0.449383	4.073788	0.347420	0.242794	0.132035	0.000000	0.000000	0.000000	
13825	138.24000	1.051794	0.450307	3.635962	0.329626	0.252128	0.104527	0.000000	0.000000	0.000000	
13826	138.25000	1.074582	0.472679	3.636504	0.320357	0.251961	0.118365	0.000000	0.000000	0.000000	
13827	138.26000	1.074148	0.427152	3.636481	0.329355	0.270231	0.122998	0.000000	0.000000	0.000000	
13828	138.27000	1.121030	0.449165	3.899647	0.329319	0.261104	0.118337	0.000000	0.000000	0.000000	
13829	138.28000	1.141792	0.404514	3.550342	0.311229	0.251937	0.118308	0.000000	0.000000	0.000000	
13830	138.29000	1.141257	0.336455	3.550530	0.320297	0.261120	0.118274	0.000000	0.000000	0.000000	
13831	138.30000	1.140381	0.336652	3.375858	0.302023	0.260952	0.127513	0.000000	0.000000	0.000000	
13832	138.31000	1.073147	0.426972	3.461621	0.301817	0.297322	0.136964	0.000000	0.000000	0.000000	
13833	138.32000	1.073866	0.336122	3.724328	0.329267	0.288479	0.118365	0.000000	0.000000	0.000000	
13834	138.33000	1.050359	0.450360	3.374098	0.302036	0.260887	0.132237	0.000000	0.000000	0.000000	
13835	138.34000	1.095343	0.336603	3.461250	0.329473	0.306907	0.104676	0.000000	0.000000	0.000000	
13836	138.35000	1.050251	0.404740	3.459870	0.365789	0.316144	0.123194	0.000000	0.000000	0.000000	
13837	138.36000	1.072854	0.405251	3.374629	0.311298	0.242792	0.122899	0.000000	0.000000	0.000000	
13838	138.37000	1.073206	0.405267	3.461547	0.356843	0.243078	0.127477	0.000000	0.000000	0.000000	
13839	138.38000	1.121291	0.448857	3.987653	0.347265	0.251878	0.145900	0.000000	0.000000	0.000000	
13840	138.39000	1.075118	0.403385	3.899518	0.301709	0.297284	0.127664	0.000000	0.000000	0.000000	
13841	138.40000	1.141648	0.358407	3.637717	0.310925	0.297443	0.127655	0.000000	0.000000	0.000000	
13842	138.41000	1.004567	0.405276	3.373295	0.329374	0.270190	0.132222	0.000000	0.000000	0.000000	
13843	138.42000	1.141717	0.404745	3.549279	0.365961	0.261472	0.118335	0.000000	0.000000	0.000000	
13844	138.43000	1.095914	0.358862	3.549229	0.302013	0.306644	0.109297	0.000000	0.000000	0.000000	
13845	138.44000	1.096959	0.449987	3.636155	0.374926	0.261393	0.132178	0.000000	0.000000	0.000000	
13846	138.45000	1.074157	0.267486	3.900485	0.310805	0.288216	0.127477	0.000000	0.000000	0.000000	
13847	138.46000	0.982586	0.336370	3.635863	0.301881	0.306496	0.118466	0.000000	0.000000	0.000000	
13848	138.47000	1.118722	0.495513	3.373162	0.347692	0.288704	0.123188	0.000000	0.000000	0.000000	
13849	138.48000	0.915644	0.496126	3.633344	0.384119	0.270544	0.127660	0.000000	0.000000	0.000000	
13850	138.49000	1.120973	0.357867	4.074314	0.374618	0.297806	0.127570	0.000000	0.000000	0.000000	
13851	138.50000	1.051678	0.290586	3.900290	0.329110	0.260946	0.131979	0.000000	0.000000	0.000000	
13852	138.51000	1.073652	0.313558	3.724128	0.356588	0.288646	0.122938	0.000000	0.000000	0.000000	
13853	138.52000	1.073784	0.449638	3.548940	0.310993	0.288287	0.132328	0.000000	0.000000	0.000000	
13854	138.53000	1.141715	0.426646	3.549249	0.320141	0.306700	0.123175	0.000000	0.000000	0.000000	
13855	138.54000	0.960505	0.405001	3.635635	0.320264	0.260988	0.122936	0.000000	0.000000	0.000000	
13856	138.55000	1.096336	0.358928	3.637479	0.320146	0.270128	0.127532	0.000000	0.000000	0.000000	
13857	138.56000	1.005461	0.472938	3.460796	0.311062	0.270001	0.136889	0.000000	0.000000	0.000000	
13858	138.57000	1.143693	0.425722	3.987494	0.347134	0.288370	0.146037	0.000000	0.000000	0.000000	
13859	138.58000	1.141519	0.404338	3.550109	0.356487	0.261145	0.150562	0.000000	0.000000	0.000000	
13860	138.59000	1.051289	0.426952	3.635088	0.347516	0.316002	0.118591	0.000000	0.000000	0.000000	
13861	138.60000	1.098862	0.425765	4.074290	0.319990	0.297464	0.118449	0.000000	0.000000	0.000000	
13862	138.61000	0.981456	0.359763	3.372582	0.329340	0.306734	0.123128	0.000000	0.000000	0.000000	
13863	138.62000	1.006065	0.427494	3.635600	0.329415	0.270237	0.118395	0.000000	0.000000	0.000000	
13864	138.63000	1.073571	0.358827	3.635949	0.329328	0.315940	0.109316	0.000000	0.000000	0.000000	
13865	138.64000	1.074156	0.472764	3.549563	0.302072	0.242651	0.127550	0.000000	0.000000	0.000000	
13866	138.65000	1.004922	0.360221	3.460578	0.329741	0.261336	0.095292	0.000000	0.000000	0.000000	
13867	138.66000	1.074573	0.449686	3.722155	0.393146	0.307216	0.118550	0.000000	0.000000	0.000000	
13868	138.67000	1.120945	0.449279	3.899229	0.365727	0.261306	0.127535	0.000000	0.000000	0.000000	
13869	138.68000	0.984721	0.427374	3.897888	0.347711	0.252130	0.109061	0.000000	0.000000	0.000000	
13870	138.69000	1.052777	0.404758	3.898384	0.366123	0.243285	0.095181	0.000000	0.000000	0.000000	
13871	138.70000	1.095281	0.336367	3.461112	0.320288	0.325081	0.104759	0.000000	0.000000	0.000000	
13872	138.71000	1.049587	0.291479	3.461634	0.329369	0.288529	0.118358	0.000000	0.000000	0.000000	
13873	138.72000	1.073359	0.427595	3.461608	0.320337	0.261084	0.122988	0.000000	0.000000	0.000000	
13874	138.73000	1.071974	0.246380	3.461997	0.365861	0.270530	0.122824	0.000000	0.000000	0.000000	
13875	138.74000	1.075767	0.335625	4.075179	0.302015	0.260968	0.099782	0.000000	0.000000	0.000000	
